date,kind,varieties,type,price
6/23/2014,תפוזים,ולנסיה,סוג א',5.00
6/23/2014,אבטיחים,סידלס,במיכלים,1.20
6/23/2014,אבטיחים,סידלס,קרטונים,1.30
6/23/2014,בטטות,,מ- 250 גר סוג א,7.00
6/23/2014,במיה,,אורך:7-5 סוג א,14.50
6/23/2014,בצל,אדום,מקומי,2.60
6/23/2014,בצל,אורי,ק' 77-45 סוג א,1.40
6/23/2014,בצל,ירוק,ארוז סוג א,6.50
6/23/2014,בצל,ירוק,תפזורת סוג א,3.50
6/23/2014,ברוקולי,,.,7.50
6/23/2014,ברוקולי,,ארוז,10.00
6/23/2014,גזר,,ארוז,2.20
6/23/2014,גזר,,תפזורת סוג א,1.80
6/23/2014,דלורית,,סוג א,3.20
6/23/2014,דלעת,,בין 25-10 ק"ג א,3.20
6/23/2014,חזרת,,ב- 30-10 ס' א,25.00
6/23/2014,חסה,עגולה,יח' 1 סוג א,2.80
6/23/2014,חסה,ערבית,יח' 1 סוג א,2.20
6/23/2014,חצילים,,חממה,3.80
6/23/2014,חצילים,,ש.פ. סוג א,2.80
6/23/2014,כרוב,אדום,1-0.5 ק"ג סוג א,2.80
6/23/2014,כרוב,לבן,1-0.8 ק"ג סוג א,2.00
6/23/2014,כרובית,,בין 1.2-1 ק"ג א,5.50
6/23/2014,לוף,,ב- 10-7 ס"מ א,4.00
6/23/2014,מלונים,,כתום אננס,1.50
6/23/2014,מלפפון,,.,1.80
6/23/2014,סלק,,ק' 85-60 סוג א,2.20
6/23/2014,עגבניות,,תמר חממה,5.40
6/23/2014,עגבניות,חממה,.,5.00
6/23/2014,עגבניות,צ`רי,אשכולות,6.50
6/23/2014,פטריות,שמפניון,ק' 50 ממ' סוג א,23.50
6/23/2014,פלפל,אדום,חממה,6.00
6/23/2014,פלפל,אדום,ש. פתוח מעל קוט,2.50
6/23/2014,פלפל,חריף,ירוק,4.20
6/23/2014,פלפל,ירוק בהיר,.,3.20
6/23/2014,פלפל,ירוק כהה,ק' 70-60 סוג-א,3.00
6/23/2014,פלפל,צהוב,ק' 75-65 סוג א,6.00
6/23/2014,צנון,,ק' 90-70 סוג א,3.80
6/23/2014,צנוניות,,ארוז,5.00
6/23/2014,קולורבי,,ב- 1-0.5 קג'  א,3.80
6/23/2014,קשואים,מקומי,סוג א,2.80
6/23/2014,שום,יבוא,סוג א,15.50
6/23/2014,שום,יבש,ק' 50-20 סוג א,13.50
6/23/2014,שעועית,ירוקה,10-7 ס"מ סוג א,8.50
6/23/2014,שעועית,צהובה,10-7 ס"מ סוג א,8.50
6/23/2014,תירס,,ארוז סוג א,4.80
6/23/2014,תירס,,תפזורת סוג א,2.20
6/23/2014,תפוח אדמה,דזירה,ארוז סוג א,3.50
6/23/2014,תפוח אדמה,דזירה,תפזורת סוג א,3.20
6/23/2014,תפוח אדמה,לבן,ארוז סוג א,2.80
6/23/2014,תפוח אדמה,לבן,תפזורת סוג א,2.10
6/23/2014,אבוקדו,,ריד,10.00
6/23/2014,אבוקדו,נבל,סוג א,10.00
6/23/2014,אגסים,ג'נטיל,ק' 4.5 מותג,8.50
6/23/2014,אגסים,קוסציה,ק' 5.5 מותג,14.00
6/23/2014,אננס,,סוג א,32.00
6/23/2014,אפרסקים,סווילינג,ק' 6 סוג א,7.00
6/23/2014,אפרסקים,סווילינג,ק' 6.5 סוג א,8.50
6/23/2014,אפרסקים,סווילינג,ק' 7 סוג א,10.50
6/23/2014,אפרסקים,סווילינג,קוטר 7.5,11.50
6/23/2014,בננות,,סוג א,9.50
6/23/2014,דובדבנים,אדומים,מותג,30.00
6/23/2014,דובדבנים,אדומים,סוג א,20.00
6/23/2014,ליצ'י,,מותג,22.50
6/23/2014,מנגו,טומי,סוג א,9.00
6/23/2014,מנגו,שלי,סוג א,11.00
6/23/2014,משמש,,רעננה,14.00
6/23/2014,נקטרינות,אדומות,ק' 5.5 מותג,7.00
6/23/2014,נקטרינות,אדומות,ק' 6 מותג,8.00
6/23/2014,נקטרינות,אדומות,ק' 6.5 מותג,9.00
6/23/2014,נקטרינות,אדומות,ק' 7 מותג,10.50
6/23/2014,נקטרינות,לבנות,ק' 5.5 מותג,7.00
6/23/2014,נקטרינות,לבנות,ק' 6 מותג,8.00
6/23/2014,נקטרינות,לבנות,ק' 6.5 מותג,9.00
6/23/2014,נקטרינות,לבנות,ק' 7 מותג,10.50
6/23/2014,ענבים,,SBS,5.50
6/23/2014,ענבים,,SBS מותג,10.00
6/23/2014,ענבים,,יערה מותג,13.50
6/23/2014,ענבים,פלם,סוג א מותג,11.00
6/23/2014,פפאיה,,סוג א צהוב ירוק,11.00
6/23/2014,קיווי,ייבוא,סוג א,22.00
6/23/2014,שזיפים,אוגדן,צהוב,9.00
6/23/2014,שזיפים,בליק דיימו,.,11.00
6/23/2014,שזיפים,סנגולד,סוג א,15.00
6/23/2014,שקדים ירוק,,ארוז,6.50
6/23/2014,שקדים ירוק,,תפזורת,3.80
6/23/2014,תפוחים,,פינק ליידי ייבו,12.50
6/23/2014,תפוחים,,פינק ליידי ייבו,11.50
6/23/2014,תפוחים,גרני סמיט,ק' 6 מותג,6.50
6/23/2014,תפוחים,גרני סמיט,ק' 6.5 מותג,8.00
6/23/2014,תפוחים,גרני סמיט,ק' 7 מותג,9.00
6/23/2014,תפוחים,גרני סמיט,ק' 7.5 מותג,10.00
6/23/2014,תפוחים,זהוב דלישס,ק' 6 מותג,6.50
6/23/2014,תפוחים,זהוב דלישס,ק' 6.5 מותג,8.00
6/23/2014,תפוחים,זהוב דלישס,ק' 7 מותג,9.00
6/23/2014,תפוחים,זהוב דלישס,ק' 7.5 מותג,10.00
6/23/2014,תפוחים,סטרקינג דל,ק' 6 מותג,6.50
6/23/2014,תפוחים,סטרקינג דל,ק' 6.5 מותג,8.00
6/23/2014,תפוחים,סטרקינג דל,ק' 7 מותג,9.00
6/23/2014,תפוחים,סטרקינג דל,ק' 7.5 מותג,10.00
6/23/2014,תפוחים,ענה,ק' 6,4.50
6/23/2014,תפוחים,ענה,ק' 6.5,5.50
6/23/2014,תפוחים,ענה,ק' 7,6.50
6/22/2014,אשכוליות,אדומות,סוג א,3.20
6/22/2014,אשכוליות,לבנות,סוג א,3.20
6/22/2014,לימונים,לימונים,סוג א,5.50
6/22/2014,תפוזים,ולנסיה,סוג א',5.00
6/22/2014,אבטיחים,סידלס,במיכלים,1.20
6/22/2014,אבטיחים,סידלס,קרטונים,1.30
6/22/2014,בטטות,,מ- 250 גר סוג א,7.00
6/22/2014,במיה,,אורך:7-5 סוג א,14.50
6/22/2014,בצל,אדום,מקומי,2.80
6/22/2014,בצל,אורי,ק' 77-45 סוג א,1.40
6/22/2014,בצל,ירוק,ארוז סוג א,6.50
6/22/2014,בצל,ירוק,תפזורת סוג א,3.50
6/22/2014,ברוקולי,,.,7.50
6/22/2014,ברוקולי,,ארוז,10.00
6/22/2014,גזר,,ארוז,2.20
6/22/2014,גזר,,תפזורת סוג א,1.80
6/22/2014,דלורית,,סוג א,3.20
6/22/2014,דלעת,,בין 25-10 ק"ג א,3.20
6/22/2014,חזרת,,ב- 30-10 ס' א,25.00
6/22/2014,חסה,עגולה,יח' 1 סוג א,2.90
6/22/2014,חסה,ערבית,יח' 1 סוג א,2.20
6/22/2014,חצילים,,חממה,3.80
6/22/2014,חצילים,,ש.פ. סוג א,2.80
6/22/2014,כרוב,אדום,1-0.5 ק"ג סוג א,2.80
6/22/2014,כרוב,לבן,1-0.8 ק"ג סוג א,2.00
6/22/2014,כרובית,,בין 1.2-1 ק"ג א,6.00
6/22/2014,לוף,,ב- 10-7 ס"מ א,4.00
6/22/2014,מלונים,,כתום אננס,1.50
6/22/2014,מלפפון,,.,2.00
6/22/2014,סלק,,ק' 85-60 סוג א,2.00
6/22/2014,עגבניות,,תמר חממה,5.80
6/22/2014,עגבניות,חממה,.,5.20
6/22/2014,עגבניות,צ`רי,אשכולות,6.50
6/22/2014,פטריות,שמפניון,ק' 50 ממ' סוג א,24.00
6/22/2014,פלפל,אדום,חממה,6.00
6/22/2014,פלפל,אדום,ש. פתוח מעל קוט,2.50
6/22/2014,פלפל,חריף,ירוק,4.20
6/22/2014,פלפל,ירוק בהיר,.,3.20
6/22/2014,פלפל,ירוק כהה,ק' 70-60 סוג-א,3.00
6/22/2014,פלפל,צהוב,ק' 75-65 סוג א,6.00
6/22/2014,צנון,,ק' 90-70 סוג א,3.80
6/22/2014,צנוניות,,ארוז,4.50
6/22/2014,קולורבי,,ב- 1-0.5 קג'  א,3.80
6/22/2014,קשואים,מקומי,סוג א,3.20
6/22/2014,שום,יבוא,סוג א,15.50
6/22/2014,שום,יבש,ק' 50-20 סוג א,13.50
6/22/2014,שומר,,סוג א,5.20
6/22/2014,שעועית,ירוקה,10-7 ס"מ סוג א,8.50
6/22/2014,שעועית,צהובה,10-7 ס"מ סוג א,8.50
6/22/2014,תירס,,ארוז סוג א,4.80
6/22/2014,תירס,,תפזורת סוג א,2.20
6/22/2014,תפוח אדמה,דזירה,ארוז סוג א,3.50
6/22/2014,תפוח אדמה,דזירה,תפזורת סוג א,3.20
6/22/2014,תפוח אדמה,לבן,ארוז סוג א,2.80
6/22/2014,תפוח אדמה,לבן,תפזורת סוג א,2.10
6/22/2014,אבוקדו,,ריד,10.00
6/22/2014,אבוקדו,נבל,סוג א,10.00
6/22/2014,אגסים,ג'נטיל,ק' 4.5 מותג,8.50
6/22/2014,אגסים,קוסציה,ק' 5.5 מותג,14.00
6/22/2014,אננס,,סוג א,32.00
6/22/2014,אפרסקים,סווילינג,ק' 6 סוג א,7.00
6/22/2014,אפרסקים,סווילינג,ק' 6.5 סוג א,8.50
6/22/2014,אפרסקים,סווילינג,ק' 7 סוג א,10.50
6/22/2014,אפרסקים,סווילינג,קוטר 7.5,11.50
6/22/2014,בננות,,סוג א,9.50
6/22/2014,דובדבנים,אדומים,מותג,30.00
6/22/2014,דובדבנים,אדומים,סוג א,20.00
6/22/2014,דובדבנים,לבנים,מותג,30.00
6/22/2014,דובדבנים,לבנים,סוג א,20.00
6/22/2014,ליצ'י,,מותג,28.00
6/22/2014,מנגו,טומי,סוג א,9.00
6/22/2014,מנגו,שלי,סוג א,13.00
6/22/2014,משמש,,רעננה,13.00
6/22/2014,נקטרינות,אדומות,ק' 5.5 מותג,7.00
6/22/2014,נקטרינות,אדומות,ק' 6 מותג,8.00
6/22/2014,נקטרינות,אדומות,ק' 6.5 מותג,9.00
6/22/2014,נקטרינות,אדומות,ק' 7 מותג,10.50
6/22/2014,נקטרינות,לבנות,ק' 5.5 מותג,7.00
6/22/2014,נקטרינות,לבנות,ק' 6 מותג,8.00
6/22/2014,נקטרינות,לבנות,ק' 6.5 מותג,9.00
6/22/2014,נקטרינות,לבנות,ק' 7 מותג,10.50
6/22/2014,ענבים,,SBS,7.20
6/22/2014,ענבים,,SBS מותג,10.50
6/22/2014,ענבים,,יערה מותג,12.00
6/22/2014,ענבים,פלם,סוג א מותג,10.50
6/22/2014,פפאיה,,סוג א צהוב ירוק,11.00
6/22/2014,קיווי,ייבוא,סוג א,24.00
6/22/2014,שזיפים,אוגדן,צהוב,9.00
6/22/2014,שזיפים,בליק דיימו,.,11.50
6/22/2014,שזיפים,סנגולד,סוג א,16.00
6/22/2014,שקדים ירוק,,ארוז,6.50
6/22/2014,שקדים ירוק,,תפזורת,3.80
6/22/2014,תפוחים,,פינק ליידי ייבו,11.50
6/22/2014,תפוחים,,פינק ליידי ייבו,12.50
6/22/2014,תפוחים,גרני סמיט,ק' 6 מותג,6.50
6/22/2014,תפוחים,גרני סמיט,ק' 6.5 מותג,8.00
6/22/2014,תפוחים,גרני סמיט,ק' 7 מותג,9.00
6/22/2014,תפוחים,גרני סמיט,ק' 7.5 מותג,10.00
6/22/2014,תפוחים,זהוב דלישס,ק' 6 מותג,6.50
6/22/2014,תפוחים,זהוב דלישס,ק' 6.5 מותג,8.00
6/22/2014,תפוחים,זהוב דלישס,ק' 7 מותג,9.00
6/22/2014,תפוחים,זהוב דלישס,ק' 7.5 מותג,10.00
6/22/2014,תפוחים,סטרקינג דל,ק' 6 מותג,6.50
6/22/2014,תפוחים,סטרקינג דל,ק' 6.5 מותג,8.00
6/22/2014,תפוחים,סטרקינג דל,ק' 7 מותג,9.00
6/22/2014,תפוחים,סטרקינג דל,ק' 7.5 מותג,10.00
6/22/2014,תפוחים,ענה,ק' 6,4.50
6/22/2014,תפוחים,ענה,ק' 6.5,5.50
6/22/2014,תפוחים,ענה,ק' 7,6.50
6/19/2014,אשכוליות,אדומות,סוג א,3.20
6/19/2014,אשכוליות,לבנות,סוג א,3.20
6/19/2014,לימונים,לימונים,סוג א,5.20
6/19/2014,תפוזים,ולנסיה,סוג א',5.00
6/19/2014,אבטיחים,סידלס,במיכלים,1.20
6/19/2014,אבטיחים,סידלס,קרטונים,1.30
6/19/2014,בטטות,,מ- 250 גר סוג א,7.00
6/19/2014,במיה,,אורך:7-5 סוג א,14.50
6/19/2014,בצל,אדום,מקומי,2.80
6/19/2014,בצל,אורי,ק' 77-45 סוג א,1.40
6/19/2014,בצל,ירוק,ארוז סוג א,6.50
6/19/2014,בצל,ירוק,תפזורת סוג א,3.50
6/19/2014,ברוקולי,,ארוז,10.00
6/19/2014,גזר,,ארוז,2.20
6/19/2014,גזר,,תפזורת סוג א,1.80
6/19/2014,דלורית,,סוג א,3.20
6/19/2014,דלעת,,בין 25-10 ק"ג א,3.20
6/19/2014,חזרת,,ב- 30-10 ס' א,25.00
6/19/2014,חסה,עגולה,יח' 1 סוג א,2.80
6/19/2014,חסה,ערבית,יח' 1 סוג א,2.00
6/19/2014,חצילים,,חממה,3.50
6/19/2014,חצילים,,ש.פ. סוג א,2.60
6/19/2014,כרוב,אדום,1-0.5 ק"ג סוג א,2.80
6/19/2014,כרוב,לבן,1-0.8 ק"ג סוג א,2.00
6/19/2014,כרובית,,בין 1.2-1 ק"ג א,5.50
6/19/2014,לוף,,ב- 10-7 ס"מ א,4.00
6/19/2014,מלונים,,כתום אננס,1.60
6/19/2014,מלפפון,,.,3.20
6/19/2014,סלק,,ק' 85-60 סוג א,2.00
6/19/2014,עגבניות,,תמר חממה,4.50
6/19/2014,עגבניות,חממה,.,4.20
6/19/2014,עגבניות,צ`רי,אשכולות,6.00
6/19/2014,פטריות,שמפניון,ק' 50 ממ' סוג א,24.00
6/19/2014,פלפל,אדום,חממה,6.00
6/19/2014,פלפל,אדום,ש. פתוח מעל קוט,2.50
6/19/2014,פלפל,חריף,ירוק,4.00
6/19/2014,פלפל,ירוק בהיר,.,3.00
6/19/2014,פלפל,ירוק כהה,ק' 70-60 סוג-א,3.00
6/19/2014,פלפל,צהוב,ק' 75-65 סוג א,6.00
6/19/2014,צנון,,ק' 90-70 סוג א,3.80
6/19/2014,צנוניות,,ארוז,5.20
6/19/2014,קולורבי,,ב- 1-0.5 קג'  א,3.80
6/19/2014,קשואים,מקומי,סוג א,3.80
6/19/2014,שום,יבוא,סוג א,16.00
6/19/2014,שום,יבש,ק' 50-20 סוג א,13.50
6/19/2014,שעועית,ירוקה,10-7 ס"מ סוג א,8.50
6/19/2014,שעועית,צהובה,10-7 ס"מ סוג א,8.50
6/19/2014,תירס,,ארוז סוג א,4.80
6/19/2014,תירס,,תפזורת סוג א,2.20
6/19/2014,תפוח אדמה,דזירה,ארוז סוג א,3.50
6/19/2014,תפוח אדמה,דזירה,תפזורת סוג א,3.20
6/19/2014,תפוח אדמה,לבן,ארוז סוג א,2.80
6/19/2014,תפוח אדמה,לבן,תפזורת סוג א,2.10
6/19/2014,אבוקדו,,ריד,10.00
6/19/2014,אבוקדו,נבל,סוג א,10.00
6/19/2014,אגסים,ג'נטיל,ק' 4.5 מותג,8.50
6/19/2014,אגסים,קוסציה,ק' 5.5 מותג,13.00
6/19/2014,אננס,,סוג א,32.00
6/19/2014,אפרסקים,סווילינג,ק' 5.5 סוג א,7.00
6/19/2014,אפרסקים,סווילינג,ק' 6 סוג א,8.50
6/19/2014,אפרסקים,סווילינג,ק' 6.5 סוג א,10.50
6/19/2014,אפרסקים,סווילינג,ק' 7 סוג א,11.50
6/19/2014,בננות,,סוג א,7.40
6/19/2014,דובדבנים,אדומים,מותג,28.00
6/19/2014,דובדבנים,אדומים,סוג א,20.00
6/19/2014,דובדבנים,לבנים,מותג,28.00
6/19/2014,דובדבנים,לבנים,סוג א,20.00
6/19/2014,ליצ'י,,מותג,28.00
6/19/2014,מנגו,טומי,סוג א,15.50
6/19/2014,מנגו,שלי,סוג א,18.00
6/19/2014,משמש,,רעננה,12.50
6/19/2014,נקטרינות,אדומות,ק' 5.5 מותג,6.50
6/19/2014,נקטרינות,אדומות,ק' 6 מותג,7.50
6/19/2014,נקטרינות,אדומות,ק' 6.5 מותג,8.50
6/19/2014,נקטרינות,אדומות,ק' 7 מותג,9.50
6/19/2014,נקטרינות,לבנות,ק' 5.5 מותג,6.50
6/19/2014,נקטרינות,לבנות,ק' 6 מותג,7.50
6/19/2014,נקטרינות,לבנות,ק' 6.5 מותג,8.50
6/19/2014,נקטרינות,לבנות,ק' 7 מותג,9.50
6/19/2014,ענבים,,SBS,7.00
6/19/2014,ענבים,,SBS מותג,9.50
6/19/2014,ענבים,,יערה מותג,12.00
6/19/2014,ענבים,פלם,סוג א מותג,10.50
6/19/2014,פפאיה,,סוג א צהוב ירוק,11.00
6/19/2014,קיווי,ייבוא,סוג א,25.00
6/19/2014,שזיפים,אוגדן,צהוב,9.50
6/19/2014,שזיפים,בליק דיימו,.,11.50
6/19/2014,שקדים ירוק,,ארוז,6.50
6/19/2014,שקדים ירוק,,תפזורת,3.80
6/19/2014,תפוחים,,פינק ליידי ייבו,11.50
6/19/2014,תפוחים,,פינק ליידי ייבו,12.50
6/19/2014,תפוחים,גרני סמיט,ק' 6 מותג,6.50
6/19/2014,תפוחים,גרני סמיט,ק' 6.5 מותג,8.00
6/19/2014,תפוחים,גרני סמיט,ק' 7 מותג,9.00
6/19/2014,תפוחים,גרני סמיט,ק' 7.5 מותג,10.00
6/19/2014,תפוחים,זהוב דלישס,ק' 6 מותג,6.50
6/19/2014,תפוחים,זהוב דלישס,ק' 6.5 מותג,8.00
6/19/2014,תפוחים,זהוב דלישס,ק' 7 מותג,9.00
6/19/2014,תפוחים,זהוב דלישס,ק' 7.5 מותג,10.00
6/19/2014,תפוחים,סטרקינג דל,ק' 6 מותג,6.50
6/19/2014,תפוחים,סטרקינג דל,ק' 6.5 מותג,8.00
6/19/2014,תפוחים,סטרקינג דל,ק' 7 מותג,9.00
6/19/2014,תפוחים,סטרקינג דל,ק' 7.5 מותג,10.00
6/19/2014,תפוחים,ענה,ק' 6,4.50
6/19/2014,תפוחים,ענה,ק' 6.5,5.50
6/19/2014,תפוחים,ענה,ק' 7,6.50
6/18/2014,אשכוליות,אדומות,סוג א,3.20
6/18/2014,אשכוליות,לבנות,סוג א,3.20
6/18/2014,לימונים,לימונים,סוג א,5.20
6/18/2014,תפוזים,ולנסיה,סוג א',5.00
6/18/2014,אבטיחים,סידלס,במיכלים,1.20
6/18/2014,אבטיחים,סידלס,קרטונים,1.30
6/18/2014,בטטות,,מ- 250 גר סוג א,7.00
6/18/2014,בצל,אדום,מקומי,2.80
6/18/2014,בצל,אורי,ק' 77-45 סוג א,1.40
6/18/2014,בצל,ירוק,ארוז סוג א,6.50
6/18/2014,בצל,ירוק,תפזורת סוג א,3.50
6/18/2014,ברוקולי,,.,6.50
6/18/2014,ברוקולי,,ארוז,8.50
6/18/2014,גזר,,ארוז,2.20
6/18/2014,גזר,,תפזורת סוג א,1.80
6/18/2014,דלורית,,סוג א,3.80
6/18/2014,דלעת,,בין 25-10 ק"ג א,3.80
6/18/2014,חזרת,,ב- 30-10 ס' א,25.00
6/18/2014,חסה,עגולה,יח' 1 סוג א,3.20
6/18/2014,חסה,ערבית,יח' 1 סוג א,2.30
6/18/2014,חצילים,,חממה,3.30
6/18/2014,חצילים,,ש.פ. סוג א,2.50
6/18/2014,כרוב,אדום,1-0.5 ק"ג סוג א,3.00
6/18/2014,כרוב,לבן,1-0.8 ק"ג סוג א,2.00
6/18/2014,כרובית,,בין 1.2-1 ק"ג א,3.50
6/18/2014,לוף,,ב- 10-7 ס"מ א,4.00
6/18/2014,מלונים,,כתום אננס,2.80
6/18/2014,מלונים,גליה,מותג,2.80
6/18/2014,מלפפון,,.,3.50
6/18/2014,סלק,,ק' 85-60 סוג א,2.00
6/18/2014,עגבניות,,תמר חממה,3.50
6/18/2014,עגבניות,חממה,.,2.80
6/18/2014,עגבניות,צ`רי,אשכולות,5.50
6/18/2014,פטריות,שמפניון,ק' 50 ממ' סוג א,26.00
6/18/2014,פלפל,אדום,חממה,6.00
6/18/2014,פלפל,אדום,ש. פתוח מעל קוט,2.50
6/18/2014,פלפל,חריף,ירוק,4.00
6/18/2014,פלפל,ירוק בהיר,.,3.00
6/18/2014,פלפל,ירוק כהה,ק' 70-60 סוג-א,3.00
6/18/2014,פלפל,צהוב,ק' 75-65 סוג א,6.00
6/18/2014,צנון,,ק' 90-70 סוג א,3.80
6/18/2014,צנוניות,,ארוז,5.20
6/18/2014,קולורבי,,ב- 1-0.5 קג'  א,3.80
6/18/2014,קשואים,מקומי,סוג א,3.50
6/18/2014,שום,יבוא,סוג א,16.00
6/18/2014,שום,יבש,ק' 50-20 סוג א,13.50
6/18/2014,שעועית,ירוקה,10-7 ס"מ סוג א,8.50
6/18/2014,שעועית,צהובה,10-7 ס"מ סוג א,8.50
6/18/2014,תירס,,ארוז סוג א,4.80
6/18/2014,תירס,,תפזורת סוג א,2.20
6/18/2014,תפוח אדמה,דזירה,ארוז סוג א,3.50
6/18/2014,תפוח אדמה,דזירה,תפזורת סוג א,3.20
6/18/2014,תפוח אדמה,לבן,ארוז סוג א,2.80
6/18/2014,תפוח אדמה,לבן,תפזורת סוג א,2.10
6/18/2014,אבוקדו,,ריד,10.00
6/18/2014,אבוקדו,נבל,סוג א,10.00
6/18/2014,אננס,,סוג א,32.00
6/18/2014,אפרסקים,סווילינג,ק' 5.5 סוג א,7.00
6/18/2014,אפרסקים,סווילינג,ק' 6 סוג א,8.50
6/18/2014,אפרסקים,סווילינג,ק' 6.5 סוג א,10.50
6/18/2014,אפרסקים,סווילינג,ק' 7 סוג א,11.50
6/18/2014,בננות,,סוג א,7.50
6/18/2014,דובדבנים,אדומים,מותג,28.00
6/18/2014,דובדבנים,אדומים,סוג א,20.00
6/18/2014,דובדבנים,לבנים,מותג,28.00
6/18/2014,דובדבנים,לבנים,סוג א,20.00
6/18/2014,ליצ'י,,מותג,28.00
6/18/2014,מנגו,טומי,סוג א,15.50
6/18/2014,מנגו,שלי,סוג א,18.00
6/18/2014,משמש,,רעננה,12.50
6/18/2014,נקטרינות,אדומות,ק' 5.5 מותג,6.50
6/18/2014,נקטרינות,אדומות,ק' 6 מותג,7.50
6/18/2014,נקטרינות,אדומות,ק' 6.5 מותג,8.50
6/18/2014,נקטרינות,אדומות,ק' 7 מותג,9.50
6/18/2014,נקטרינות,לבנות,ק' 5.5 מותג,6.50
6/18/2014,נקטרינות,לבנות,ק' 6 מותג,7.50
6/18/2014,נקטרינות,לבנות,ק' 6.5 מותג,8.50
6/18/2014,נקטרינות,לבנות,ק' 7 מותג,9.50
6/18/2014,ענבים,,SBS,7.00
6/18/2014,ענבים,,SBS מותג,9.50
6/18/2014,ענבים,,יערה מותג,12.00
6/18/2014,ענבים,פלם,סוג א מותג,10.50
6/18/2014,פפאיה,,סוג א צהוב ירוק,11.00
6/18/2014,קיווי,ייבוא,סוג א,25.00
6/18/2014,שזיפים,אוגדן,צהוב,10.00
6/18/2014,שזיפים,בליק דיימו,.,11.50
6/18/2014,שקדים ירוק,,ארוז,6.50
6/18/2014,שקדים ירוק,,תפזורת,3.80
6/18/2014,תפוחים,,פינק ליידי ייבו,12.50
6/18/2014,תפוחים,,פינק ליידי ייבו,11.50
6/18/2014,תפוחים,גרני סמיט,ק' 6 מותג,6.50
6/18/2014,תפוחים,גרני סמיט,ק' 6.5 מותג,8.00
6/18/2014,תפוחים,גרני סמיט,ק' 7 מותג,9.00
6/18/2014,תפוחים,גרני סמיט,ק' 7.5 מותג,10.00
6/18/2014,תפוחים,זהוב דלישס,ק' 6 מותג,6.50
6/18/2014,תפוחים,זהוב דלישס,ק' 6.5 מותג,8.00
6/18/2014,תפוחים,זהוב דלישס,ק' 7 מותג,9.00
6/18/2014,תפוחים,זהוב דלישס,ק' 7.5 מותג,10.00
6/18/2014,תפוחים,סטרקינג דל,ק' 6 מותג,6.50
6/18/2014,תפוחים,סטרקינג דל,ק' 6.5 מותג,8.00
6/18/2014,תפוחים,סטרקינג דל,ק' 7 מותג,9.00
6/18/2014,תפוחים,סטרקינג דל,ק' 7.5 מותג,10.00
6/18/2014,תפוחים,ענה,ק' 6,4.50
6/18/2014,תפוחים,ענה,ק' 6.5,5.50
6/18/2014,תפוחים,ענה,ק' 7,6.50
6/17/2014,אשכוליות,אדומות,סוג א,3.20
6/17/2014,אשכוליות,לבנות,סוג א,3.20
6/17/2014,לימונים,לימונים,סוג א,5.20
6/17/2014,תפוזים,ולנסיה,סוג א',5.00
6/17/2014,אבטיחים,סידלס,במיכלים,1.20
6/17/2014,אבטיחים,סידלס,קרטונים,1.30
6/17/2014,בטטות,,מ- 250 גר סוג א,7.00
6/17/2014,בצל,אדום,מקומי,3.20
6/17/2014,בצל,אורי,ק' 77-45 סוג א,1.40
6/17/2014,בצל,ירוק,ארוז סוג א,6.50
6/17/2014,בצל,ירוק,תפזורת סוג א,3.50
6/17/2014,ברוקולי,,.,6.50
6/17/2014,ברוקולי,,ארוז,8.50
6/17/2014,גזר,,ארוז,2.20
6/17/2014,גזר,,תפזורת סוג א,1.80
6/17/2014,דלורית,,סוג א,3.80
6/17/2014,דלעת,,בין 25-10 ק"ג א,3.80
6/17/2014,חזרת,,ב- 30-10 ס' א,25.00
6/17/2014,חסה,עגולה,יח' 1 סוג א,3.20
6/17/2014,חסה,ערבית,יח' 1 סוג א,2.30
6/17/2014,חצילים,,חממה,3.20
6/17/2014,חצילים,,ש.פ. סוג א,2.20
6/17/2014,כרוב,אדום,1-0.5 ק"ג סוג א,3.20
6/17/2014,כרוב,לבן,1-0.8 ק"ג סוג א,2.00
6/17/2014,כרובית,,בין 1.2-1 ק"ג א,3.50
6/17/2014,לוף,,ב- 10-7 ס"מ א,4.00
6/17/2014,מלונים,,כתום אננס,2.80
6/17/2014,מלונים,גליה,מותג,2.80
6/17/2014,מלפפון,,.,4.00
6/17/2014,סלק,,ק' 85-60 סוג א,2.00
6/17/2014,עגבניות,,תמר חממה,3.20
6/17/2014,עגבניות,חממה,.,2.40
6/17/2014,עגבניות,צ`רי,אשכולות,5.00
6/17/2014,פטריות,שמפניון,ק' 50 ממ' סוג א,26.00
6/17/2014,פלפל,אדום,חממה,6.00
6/17/2014,פלפל,אדום,ש. פתוח מעל קוט,2.50
6/17/2014,פלפל,חריף,ירוק,3.80
6/17/2014,פלפל,ירוק בהיר,.,3.00
6/17/2014,פלפל,ירוק כהה,ק' 70-60 סוג-א,3.00
6/17/2014,פלפל,צהוב,ק' 75-65 סוג א,6.00
6/17/2014,צנון,,ק' 90-70 סוג א,3.80
6/17/2014,צנוניות,,ארוז,5.20
6/17/2014,קולורבי,,ב- 1-0.5 קג'  א,4.50
6/17/2014,קשואים,מקומי,סוג א,3.50
6/17/2014,שום,יבוא,סוג א,16.00
6/17/2014,שום,יבש,ק' 50-20 סוג א,13.50
6/17/2014,שומר,,סוג א,4.80
6/17/2014,שעועית,ירוקה,10-7 ס"מ סוג א,8.50
6/17/2014,שעועית,צהובה,10-7 ס"מ סוג א,8.50
