date,englishName,jewishNames,minPrice,maxPrice
06/04/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.40,4.60
06/04/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,5.00,5.20
06/04/2014,Carrot sacks,גזר בשקים,2.00,2.20
06/04/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.40,2.60
06/04/2014,Red onion,בצל אדום,5.70,6.00
06/04/2014,Beit-Alfa onion,בצל בית אלפא,2.00,2.20
06/04/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,6.80,
06/04/2014,Bright pepper,פלפל בהיר,9.80,
06/04/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,5.40,5.80
06/04/2014,Orange pepper,פלפל כתום,6.40,6.60
06/04/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,4.20,4.50
06/04/2014,Hot pepper,פלפל חריף,7.40,
06/04/2014, Eggplant,חצילים חממה,2.40,2.80
06/04/2014,Greenhouse cucumbers,מלפפונים חממה,2.50,
06/04/2014,White cabbage,כרוב לבן,1.30,
06/04/2014,Red cabbage,כרוב אדום,1.70,
06/04/2014,Fennel,שומר,2.00,
06/04/2014,Cauliflower,כרובית,2.20,2.60
06/04/2014,courgette excellent quality,קישואים איכות מעולה,3.00,3.20
06/04/2014,Lettuce 8 units,חסה 8 יחידות,14.00,16.00
06/04/2014,Galia Mellon great quality,מילון גליה מעולה,5.40,5.80
06/04/2014,Orange Mellon,מילון כתום,6.00,6.40
06/04/2014,Radish,צנון,3.00,
06/04/2014,Beets Great quality,סלק איכות מעולה,3.20,
06/04/2014,Turnip great quality,לפת איכות מעולה,2.80,
06/04/2014,Pumpkin,דלעת,4.80,
06/04/2014,Butternut,דלורית,4.80,
06/04/2014,Sweet potato graet qulity,בטטות איכות מעולה,7.00,
06/04/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
06/04/2014,Kohlrabi great quality,קולורבי איכות מעולה,2.50,
06/04/2014,Green beans,שעועית ירוקה,10.00,
06/04/2014,Arum,לוף,5.40,6.40
06/04/2014,Green onion,בצל ירוק,3.00,
06/04/2014,Corn retail packaging,תירס באריזה קמעונאית,11.00,
06/04/2014,Artichoke,ארטישוק,5.50,7.50
03/04/2014,Greenhouse tomatoes,עגבניות חממה,5.00,5.20
03/04/2014,Cluster tomatoes,עגבניות באשכולות,6.50,7.00
03/04/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,7.50,8.00
03/04/2014,Potato sacks,תפוא"ד שקים,3.20,3.40
03/04/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,3.70,3.90
03/04/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,4.20,4.40
03/04/2014,Red potato sacks,תפוא"ד אדום בשקים,3.70,3.90
03/04/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.40,4.60
03/04/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,5.00,5.20
03/04/2014,Carrot sacks,גזר בשקים,2.00,2.20
03/04/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.40,2.60
03/04/2014,Red onion,בצל אדום,5.70,6.00
03/04/2014,Beit-Alfa onion,בצל בית אלפא,2.00,2.20
03/04/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,6.80,
03/04/2014,Bright pepper,פלפל בהיר,9.80,
03/04/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,6.20,6.50
03/04/2014,Orange pepper,פלפל כתום,6.80,7.20
03/04/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,5.00,5.20
03/04/2014,Hot pepper,פלפל חריף,7.20,
03/04/2014, Eggplant,חצילים חממה,2.40,2.80
03/04/2014,Greenhouse cucumbers,מלפפונים חממה,3.00,
03/04/2014,White cabbage,כרוב לבן,1.30,
03/04/2014,Red cabbage,כרוב אדום,1.70,
03/04/2014,Fennel,שומר,2.00,
03/04/2014,Cauliflower,כרובית,2.20,2.60
03/04/2014,courgette excellent quality,קישואים איכות מעולה,3.00,3.20
03/04/2014,Lettuce 8 units,חסה 8 יחידות,14.00,16.00
03/04/2014,Galia Mellon great quality,מילון גליה מעולה,5.40,5.80
03/04/2014,Radish,צנון,3.00,
03/04/2014,Beets Great quality,סלק איכות מעולה,3.00,
03/04/2014,Turnip great quality,לפת איכות מעולה,2.80,
03/04/2014,Pumpkin,דלעת,4.80,
03/04/2014,Butternut,דלורית,4.80,
03/04/2014,Sweet potato graet qulity,בטטות איכות מעולה,7.00,
03/04/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
03/04/2014,Kohlrabi great quality,קולורבי איכות מעולה,2.20,
03/04/2014,Green beans,שעועית ירוקה,8.00,
03/04/2014,Arum,לוף,5.60,6.60
03/04/2014,Green onion,בצל ירוק,3.00,
03/04/2014,Corn retail packaging,תירס באריזה קמעונאית,11.00,
03/04/2014,Artichoke,ארטישוק,6.00,8.00
02/04/2014,Greenhouse tomatoes,עגבניות חממה,4.60,5.00
02/04/2014,Cluster tomatoes,עגבניות באשכולות,6.00,6.50
02/04/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,7.50,8.00
02/04/2014,Potato sacks,תפוא"ד שקים,3.20,3.40
02/04/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,3.70,3.90
02/04/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,4.20,4.40
02/04/2014,Red potato sacks,תפוא"ד אדום בשקים,3.70,3.90
02/04/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.40,4.60
02/04/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,5.00,5.20
02/04/2014,Carrot sacks,גזר בשקים,2.00,2.20
02/04/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.40,2.60
02/04/2014,Red onion,בצל אדום,5.70,6.00
02/04/2014,Beit-Alfa onion,בצל בית אלפא,2.00,2.20
02/04/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,6.80,
02/04/2014,Bright pepper,פלפל בהיר,9.80,
02/04/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,6.60,7.00
02/04/2014,Orange pepper,פלפל כתום,6.80,7.20
02/04/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,5.40,6.00
02/04/2014,Hot pepper,פלפל חריף,7.50,
02/04/2014, Eggplant,חצילים חממה,1.80,2.00
02/04/2014,Greenhouse cucumbers,מלפפונים חממה,2.50,
02/04/2014,White cabbage,כרוב לבן,1.30,
02/04/2014,Red cabbage,כרוב אדום,1.70,
02/04/2014,Fennel,שומר,2.00,
02/04/2014,Cauliflower,כרובית,2.20,2.60
02/04/2014,courgette excellent quality,קישואים איכות מעולה,3.20,3.50
02/04/2014,Lettuce 8 units,חסה 8 יחידות,14.00,16.00
02/04/2014,Galia Mellon great quality,מילון גליה מעולה,5.00,5.50
02/04/2014,Radish,צנון,3.00,
02/04/2014,Beets Great quality,סלק איכות מעולה,2.80,
02/04/2014,Turnip great quality,לפת איכות מעולה,2.80,
02/04/2014,Pumpkin,דלעת,4.80,
02/04/2014,Butternut,דלורית,4.80,
02/04/2014,Sweet potato graet qulity,בטטות איכות מעולה,7.00,
02/04/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
02/04/2014,Kohlrabi great quality,קולורבי איכות מעולה,2.00,
02/04/2014,Green beans,שעועית ירוקה,8.00,
02/04/2014,Arum,לוף,5.60,6.60
02/04/2014,Green onion,בצל ירוק,3.00,
02/04/2014,Corn retail packaging,תירס באריזה קמעונאית,11.00,
02/04/2014,Artichoke,ארטישוק,6.20,8.20
01/04/2014,Greenhouse tomatoes,עגבניות חממה,5.00,5.50
01/04/2014,Cluster tomatoes,עגבניות באשכולות,6.00,6.50
01/04/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,7.50,8.00
01/04/2014,Potato sacks,תפוא"ד שקים,3.20,3.40
01/04/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,3.70,3.90
01/04/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,4.20,4.40
01/04/2014,Red potato sacks,תפוא"ד אדום בשקים,3.70,3.90
01/04/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.40,4.60
01/04/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,5.00,5.20
01/04/2014,Carrot sacks,גזר בשקים,2.00,2.20
01/04/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.40,2.60
01/04/2014,Red onion,בצל אדום,5.70,6.00
01/04/2014,Beit-Alfa onion,בצל בית אלפא,2.00,2.20
01/04/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,6.80,
01/04/2014,Bright pepper,פלפל בהיר,9.80,
01/04/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,7.00,7.20
01/04/2014,Orange pepper,פלפל כתום,6.80,7.20
01/04/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,6.00,6.50
01/04/2014,Hot pepper,פלפל חריף,8.50,
01/04/2014, Eggplant,חצילים חממה,1.80,2.00
01/04/2014,Greenhouse cucumbers,מלפפונים חממה,2.00,
01/04/2014,White cabbage,כרוב לבן,1.30,
01/04/2014,Red cabbage,כרוב אדום,1.70,
01/04/2014,Fennel,שומר,2.00,
01/04/2014,Cauliflower,כרובית,2.20,2.60
01/04/2014,courgette excellent quality,קישואים איכות מעולה,3.00,3.20
01/04/2014,Lettuce 8 units,חסה 8 יחידות,14.00,16.00
01/04/2014,Galia Mellon great quality,מילון גליה מעולה,5.00,5.50
01/04/2014,Radish,צנון,3.00,
01/04/2014,Beets Great quality,סלק איכות מעולה,2.80,
01/04/2014,Turnip great quality,לפת איכות מעולה,2.80,
01/04/2014,Pumpkin,דלעת,4.80,
01/04/2014,Butternut,דלורית,4.80,
01/04/2014,Sweet potato graet qulity,בטטות איכות מעולה,7.00,
01/04/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
01/04/2014,Kohlrabi great quality,קולורבי איכות מעולה,2.00,
01/04/2014,Green beans,שעועית ירוקה,8.00,
01/04/2014,Arum,לוף,5.40,6.40
01/04/2014,Green onion,בצל ירוק,3.00,
01/04/2014,Corn retail packaging,תירס באריזה קמעונאית,11.00,
01/04/2014,Artichoke,ארטישוק,6.50,8.50
31/03/2014,Greenhouse tomatoes,עגבניות חממה,9.00,9.40
31/03/2014,Cluster tomatoes,עגבניות באשכולות,9.40,9.80
31/03/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,6.80,7.20
31/03/2014,Potato sacks,תפוא"ד שקים,3.20,3.40
31/03/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,3.70,3.90
31/03/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,4.20,4.40
31/03/2014,Red potato sacks,תפוא"ד אדום בשקים,3.70,3.90
31/03/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.40,4.60
31/03/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,5.00,5.20
31/03/2014,Carrot sacks,גזר בשקים,2.00,2.20
31/03/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.40,2.60
31/03/2014,Red onion,בצל אדום,5.70,6.00
31/03/2014,Beit-Alfa onion,בצל בית אלפא,2.00,2.20
31/03/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,6.50,
31/03/2014,Bright pepper,פלפל בהיר,9.80,
31/03/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,7.20,7.60
31/03/2014,Orange pepper,פלפל כתום,6.80,7.20
31/03/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,6.80,7.20
31/03/2014,Hot pepper,פלפל חריף,8.50,
31/03/2014, Eggplant,חצילים חממה,1.80,2.20
31/03/2014,Greenhouse cucumbers,מלפפונים חממה,1.70,
31/03/2014,White cabbage,כרוב לבן,1.30,
31/03/2014,Red cabbage,כרוב אדום,1.70,
31/03/2014,Fennel,שומר,2.00,
31/03/2014,Cauliflower,כרובית,2.20,2.60
31/03/2014,courgette excellent quality,קישואים איכות מעולה,3.00,3.20
31/03/2014,Lettuce 8 units,חסה 8 יחידות,14.00,16.00
31/03/2014,Galia Mellon great quality,מילון גליה מעולה,5.20,5.50
31/03/2014,Radish,צנון,3.00,
31/03/2014,Beets Great quality,סלק איכות מעולה,2.80,
31/03/2014,Turnip great quality,לפת איכות מעולה,2.80,
31/03/2014,Pumpkin,דלעת,4.80,
31/03/2014,Butternut,דלורית,4.80,
31/03/2014,Sweet potato graet qulity,בטטות איכות מעולה,7.00,
31/03/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
31/03/2014,Kohlrabi great quality,קולורבי איכות מעולה,1.80,
31/03/2014,Green beans,שעועית ירוקה,12.00,
31/03/2014,Arum,לוף,5.40,6.40
31/03/2014,Green onion,בצל ירוק,3.00,
31/03/2014,Corn retail packaging,תירס באריזה קמעונאית,11.00,
31/03/2014,Artichoke,ארטישוק,7.00,9.00
30/03/2014,Greenhouse tomatoes,עגבניות חממה,9.40,9.80
30/03/2014,Cluster tomatoes,עגבניות באשכולות,9.40,9.80
30/03/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,6.20,6.50
30/03/2014,Potato sacks,תפוא"ד שקים,3.20,3.40
30/03/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,3.70,3.90
30/03/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,4.20,4.40
30/03/2014,Red potato sacks,תפוא"ד אדום בשקים,3.70,3.90
30/03/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.40,4.60
30/03/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,5.00,5.20
30/03/2014,Carrot sacks,גזר בשקים,2.00,2.20
30/03/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.40,2.60
30/03/2014,Red onion,בצל אדום,5.70,6.00
30/03/2014,Beit-Alfa onion,בצל בית אלפא,2.00,2.20
30/03/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,6.50,
30/03/2014,Bright pepper,פלפל בהיר,9.80,
30/03/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,7.20,7.60
30/03/2014,Orange pepper,פלפל כתום,6.80,7.20
30/03/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,6.80,7.20
30/03/2014,Hot pepper,פלפל חריף,8.50,
30/03/2014, Eggplant,חצילים חממה,2.00,2.20
30/03/2014,Greenhouse cucumbers,מלפפונים חממה,1.70,
30/03/2014,White cabbage,כרוב לבן,1.30,
30/03/2014,Red cabbage,כרוב אדום,1.70,
30/03/2014,Fennel,שומר,2.00,
30/03/2014,Cauliflower,כרובית,2.20,2.60
30/03/2014,courgette excellent quality,קישואים איכות מעולה,3.00,3.20
30/03/2014,Lettuce 8 units,חסה 8 יחידות,14.00,16.00
30/03/2014,Galia Mellon great quality,מילון גליה מעולה,5.50,6.00
30/03/2014,Radish,צנון,3.00,
30/03/2014,Beets Great quality,סלק איכות מעולה,2.80,
30/03/2014,Turnip great quality,לפת איכות מעולה,2.80,
30/03/2014,Pumpkin,דלעת,4.80,
30/03/2014,Butternut,דלורית,4.80,
30/03/2014,Sweet potato graet qulity,בטטות איכות מעולה,7.00,
30/03/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
30/03/2014,Kohlrabi great quality,קולורבי איכות מעולה,1.80,
30/03/2014,Green beans,שעועית ירוקה,12.00,
30/03/2014,Arum,לוף,5.40,6.40
30/03/2014,Green onion,בצל ירוק,3.00,
30/03/2014,Corn retail packaging,תירס באריזה קמעונאית,11.00,
30/03/2014,Artichoke,ארטישוק,7.50,9.50
27/03/2014,Greenhouse tomatoes,עגבניות חממה,7.80,8.20
27/03/2014,Cluster tomatoes,עגבניות באשכולות,8.00,8.50
27/03/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,5.80,6.20
27/03/2014,Potato sacks,תפוא"ד שקים,3.40,3.60
27/03/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,3.70,3.90
27/03/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,4.20,4.40
27/03/2014,Red potato sacks,תפוא"ד אדום בשקים,4.00,4.20
27/03/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.40,4.60
27/03/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,5.00,5.20
27/03/2014,Carrot sacks,גזר בשקים,2.00,2.20
27/03/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.40,2.60
27/03/2014,Red onion,בצל אדום,5.50,5.80
27/03/2014,Beit-Alfa onion,בצל בית אלפא,2.00,2.20
27/03/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,6.50,
27/03/2014,Bright pepper,פלפל בהיר,9.80,
27/03/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,7.20,7.60
27/03/2014,Orange pepper,פלפל כתום,6.80,7.20
27/03/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,6.80,7.20
27/03/2014,Hot pepper,פלפל חריף,7.60,
27/03/2014, Eggplant,חצילים חממה,2.50,2.80
27/03/2014,Greenhouse cucumbers,מלפפונים חממה,1.50,
27/03/2014,White cabbage,כרוב לבן,1.30,
27/03/2014,Red cabbage,כרוב אדום,1.70,
27/03/2014,Fennel,שומר,2.00,
27/03/2014,Cauliflower,כרובית,2.20,2.60
27/03/2014,courgette excellent quality,קישואים איכות מעולה,2.80,3.00
27/03/2014,Lettuce 8 units,חסה 8 יחידות,14.00,16.00
27/03/2014,Galia Mellon great quality,מילון גליה מעולה,6.00,6.50
27/03/2014,Radish,צנון,2.80,
27/03/2014,Beets Great quality,סלק איכות מעולה,2.80,
27/03/2014,Turnip great quality,לפת איכות מעולה,2.80,
27/03/2014,Pumpkin,דלעת,4.80,
27/03/2014,Butternut,דלורית,4.80,
27/03/2014,Sweet potato graet qulity,בטטות איכות מעולה,7.00,
27/03/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.50,
27/03/2014,Kohlrabi great quality,קולורבי איכות מעולה,1.80,
27/03/2014,Green beans,שעועית ירוקה,12.00,
27/03/2014,Arum,לוף,5.80,6.80
27/03/2014,Green onion,בצל ירוק,3.00,
27/03/2014,Corn retail packaging,תירס באריזה קמעונאית,11.00,
27/03/2014,Artichoke,ארטישוק,7.50,
26/03/2014,Greenhouse tomatoes,עגבניות חממה,6.40,6.80
26/03/2014,Cluster tomatoes,עגבניות באשכולות,6.60,6.80
26/03/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,5.50,6.00
26/03/2014,Potato sacks,תפוא"ד שקים,3.40,3.60
26/03/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,3.70,3.90
26/03/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,4.20,4.40
26/03/2014,Red potato sacks,תפוא"ד אדום בשקים,4.00,4.20
26/03/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.40,4.60
26/03/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,5.00,5.20
26/03/2014,Carrot sacks,גזר בשקים,2.00,2.20
26/03/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.40,2.60
26/03/2014,Red onion,בצל אדום,5.50,5.80
26/03/2014,Beit-Alfa onion,בצל בית אלפא,2.00,2.20
26/03/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,6.50,
26/03/2014,Bright pepper,פלפל בהיר,9.80,
26/03/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,6.80,7.20
26/03/2014,Orange pepper,פלפל כתום,6.80,7.20
26/03/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,6.80,7.20
26/03/2014,Hot pepper,פלפל חריף,7.60,
26/03/2014, Eggplant,חצילים חממה,2.80,3.20
26/03/2014,Greenhouse cucumbers,מלפפונים חממה,2.00,
26/03/2014,White cabbage,כרוב לבן,1.30,
26/03/2014,Red cabbage,כרוב אדום,1.70,
26/03/2014,Fennel,שומר,1.60,
26/03/2014,Cauliflower,כרובית,2.20,2.60
26/03/2014,courgette excellent quality,קישואים איכות מעולה,3.00,3.50
26/03/2014,Lettuce 8 units,חסה 8 יחידות,14.00,16.00
26/03/2014,Galia Mellon great quality,מילון גליה מעולה,6.00,6.50
26/03/2014,Radish,צנון,2.80,
26/03/2014,Beets Great quality,סלק איכות מעולה,2.80,
26/03/2014,Turnip great quality,לפת איכות מעולה,2.80,
26/03/2014,Pumpkin,דלעת,4.80,
26/03/2014,Butternut,דלורית,4.80,
26/03/2014,Sweet potato graet qulity,בטטות איכות מעולה,7.00,
26/03/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,6.00,
26/03/2014,Kohlrabi great quality,קולורבי איכות מעולה,1.80,
26/03/2014,Green beans,שעועית ירוקה,12.00,
26/03/2014,Arum,לוף,5.40,6.40
26/03/2014,Green onion,בצל ירוק,3.00,
26/03/2014,Corn retail packaging,תירס באריזה קמעונאית,11.00,
26/03/2014,Artichoke,ארטישוק,8.50,
25/03/2014,Greenhouse tomatoes,עגבניות חממה,5.40,5.80
25/03/2014,Cluster tomatoes,עגבניות באשכולות,5.60,6.00
25/03/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,5.50,6.00
25/03/2014,Potato sacks,תפוא"ד שקים,3.40,3.60
25/03/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,3.70,3.90
25/03/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,4.20,4.40
25/03/2014,Red potato sacks,תפוא"ד אדום בשקים,4.00,4.20
25/03/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.40,4.60
25/03/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,5.00,5.20
25/03/2014,Carrot sacks,גזר בשקים,2.00,2.20
25/03/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.40,2.60
25/03/2014,Red onion,בצל אדום,5.20,5.40
25/03/2014,Beit-Alfa onion,בצל בית אלפא,2.00,2.20
25/03/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,6.50,
25/03/2014,Bright pepper,פלפל בהיר,9.80,
25/03/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,6.80,7.20
25/03/2014,Orange pepper,פלפל כתום,6.80,7.20
25/03/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,6.80,7.20
25/03/2014,Hot pepper,פלפל חריף,8.40,
25/03/2014, Eggplant,חצילים חממה,3.00,3.40
25/03/2014,Greenhouse cucumbers,מלפפונים חממה,2.40,
25/03/2014,White cabbage,כרוב לבן,1.30,
25/03/2014,Red cabbage,כרוב אדום,1.70,
25/03/2014,Fennel,שומר,1.60,
25/03/2014,Cauliflower,כרובית,2.20,2.60
25/03/2014,courgette excellent quality,קישואים איכות מעולה,3.00,3.50
25/03/2014,Lettuce 8 units,חסה 8 יחידות,16.00,18.00
25/03/2014,Galia Mellon great quality,מילון גליה מעולה,6.00,6.50
25/03/2014,Radish,צנון,2.80,
25/03/2014,Beets Great quality,סלק איכות מעולה,3.00,
25/03/2014,Turnip great quality,לפת איכות מעולה,2.80,
25/03/2014,Pumpkin,דלעת,4.80,
25/03/2014,Butternut,דלורית,4.80,
25/03/2014,Sweet potato graet qulity,בטטות איכות מעולה,7.00,
25/03/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,6.50,
25/03/2014,Kohlrabi great quality,קולורבי איכות מעולה,1.80,
25/03/2014,Green beans,שעועית ירוקה,12.00,
25/03/2014,Arum,לוף,5.40,6.40
25/03/2014,Green onion,בצל ירוק,3.00,
25/03/2014,Corn retail packaging,תירס באריזה קמעונאית,11.00,
25/03/2014,Artichoke,ארטישוק,8.50,
24/03/2014,Greenhouse tomatoes,עגבניות חממה,5.20,5.50
24/03/2014,Cluster tomatoes,עגבניות באשכולות,5.40,5.80
24/03/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,5.50,6.00
24/03/2014,Potato sacks,תפוא"ד שקים,3.40,3.60
24/03/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,3.70,3.90
24/03/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,4.20,4.40
24/03/2014,Red potato sacks,תפוא"ד אדום בשקים,4.00,4.20
24/03/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.40,4.60
24/03/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,5.00,5.20
24/03/2014,Carrot sacks,גזר בשקים,2.00,2.20
24/03/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.40,2.60
24/03/2014,Red onion,בצל אדום,5.20,5.40
24/03/2014,Beit-Alfa onion,בצל בית אלפא,2.00,2.20
24/03/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,6.50,
24/03/2014,Bright pepper,פלפל בהיר,9.80,
24/03/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,6.80,7.20
24/03/2014,Orange pepper,פלפל כתום,6.80,7.20
24/03/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,6.80,7.20
24/03/2014,Hot pepper,פלפל חריף,8.40,
24/03/2014, Eggplant,חצילים חממה,3.00,3.40
24/03/2014,Greenhouse cucumbers,מלפפונים חממה,3.00,
24/03/2014,White cabbage,כרוב לבן,1.30,
24/03/2014,Red cabbage,כרוב אדום,1.70,
24/03/2014,Fennel,שומר,1.60,
24/03/2014,Cauliflower,כרובית,2.20,2.60
24/03/2014,courgette excellent quality,קישואים איכות מעולה,3.20,3.50
24/03/2014,Lettuce 8 units,חסה 8 יחידות,16.00,18.00
24/03/2014,Galia Mellon great quality,מילון גליה מעולה,6.50,6.80
24/03/2014,Radish,צנון,2.80,
24/03/2014,Beets Great quality,סלק איכות מעולה,3.00,
24/03/2014,Turnip great quality,לפת איכות מעולה,2.80,
24/03/2014,Pumpkin,דלעת,4.80,
24/03/2014,Butternut,דלורית,5.00,
24/03/2014,Sweet potato graet qulity,בטטות איכות מעולה,7.00,
24/03/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,7.00,
24/03/2014,Kohlrabi great quality,קולורבי איכות מעולה,1.80,
24/03/2014,Green beans,שעועית ירוקה,12.00,
24/03/2014,Arum,לוף,5.80,6.80
24/03/2014,Green onion,בצל ירוק,3.00,
24/03/2014,Corn retail packaging,תירס באריזה קמעונאית,11.00,
24/03/2014,Artichoke,ארטישוק,9.00,
23/03/2014,Greenhouse tomatoes,עגבניות חממה,5.20,5.50
23/03/2014,Cluster tomatoes,עגבניות באשכולות,5.40,5.80
23/03/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,5.50,6.00
23/03/2014,Potato sacks,תפוא"ד שקים,3.40,3.60
23/03/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,3.70,3.90
23/03/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,4.20,4.40
23/03/2014,Red potato sacks,תפוא"ד אדום בשקים,4.00,4.20
23/03/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.40,4.60
